Date,Close,High,Low,Open,Volume,ticker
2014-05-23,3.0281379222869873,3.0563330732111607,3.0168600859906785,3.0168600859906785,12719000,sony
2014-05-27,3.127760410308838,3.1409179986314095,3.097685730651499,3.1014450095903237,12347500,sony
2014-05-28,3.069491147994995,3.078889458436594,3.0488147753941193,3.0619723651976787,18044000,sony
2014-05-29,3.0469348430633545,3.0525736493206646,3.035656782402002,3.0450550915953403,14252500,sony
2014-05-30,3.0412960052490234,3.0506943150372816,3.0262586647731338,3.0356569745613924,11941000,sony
2014-06-02,3.061972141265869,3.069490923513313,3.0488145524245667,3.0657316444262808,6248500,sony
2014-06-03,3.0224993228912354,3.03001788093632,3.0112212617502334,3.018739819795318,10073000,sony
2014-06-04,3.0525739192962646,3.0582129501256676,3.0375368025157043,3.0412960817108443,7674500,sony
2014-06-05,3.0525739192962646,3.0600927017599306,3.0375368025157043,3.0506943917353877,3126000,sony
2014-06-06,3.026258945465088,3.0488148462343396,3.020619914254425,3.0300182249143965,8500500,sony
2014-06-09,3.063852071762085,3.0713706303752013,3.035657140852809,3.0412961718493428,8779500,sony
2014-06-10,3.0412960052490234,3.0469350359366545,3.0168603549848756,3.0356569745613924,13593500,sony
2014-06-11,3.005582332611084,3.014980642521298,2.999943301850279,3.00746208422248,16268000,sony
2014-06-12,3.024378776550293,3.048814425710483,3.020619497619503,3.0318975584852432,16636000,sony
2014-06-13,3.0488150119781494,3.052574291631825,3.0281386377728143,3.0337776692900342,12545000,sony
2014-06-16,3.05633282661438,3.0619716322708936,3.0337767076949564,3.060092105076503,13153500,sony
2014-06-17,3.030017852783203,3.0506942233251357,3.0168602642898703,3.033777131770816,15447000,sony
2014-06-18,3.063852071762085,3.0713706303752013,3.0375368925427844,3.048814730462459,11810500,sony
2014-06-19,3.1653542518615723,3.1653542518615723,3.139038846121512,3.140918597986307,15951000,sony
2014-06-20,3.189789056777954,3.1973076140892505,3.1578346280215595,3.1597143793860605,20633000,sony
2014-06-23,3.1540753841400146,3.1747517530840703,3.1352787665811843,3.16911272300175,14947000,sony
2014-06-24,3.127760410308838,3.1860300181174175,3.1221213798639154,3.154075586953981,19390000,sony
2014-06-25,3.17851185798645,3.18415088953455,3.1409186130970035,3.142798364970842,8684500,sony
2014-06-26,3.159714937210083,3.1691132475450816,3.1258809751894083,3.16159468890644,7111000,sony
2014-06-27,3.1503164768218994,3.1521962284287217,3.1296401054403837,3.13903841532773,11884000,sony
2014-06-30,3.1521966457366943,3.1578354531568973,3.131520271617908,3.1371593031115235,12131000,sony
2014-07-01,3.2198641300201416,3.225502936660172,3.1691130776728142,3.1691130776728142,25507500,sony
2014-07-02,3.1803908348083496,3.204826482846277,3.172872053218717,3.1973077012566438,15489000,sony
2014-07-03,3.1653542518615723,3.170993283382543,3.1484371572986594,3.150316909163454,6473000,sony
2014-07-07,3.1822705268859863,3.195428339330639,3.17663172049356,3.1803909994463013,6392500,sony
2014-07-08,3.1521966457366943,3.1841508587692995,3.1446778623874025,3.1841508587692995,7471000,sony
2014-07-09,3.1559557914733887,3.16723362990871,3.1446777289646644,3.1503167602190265,4355500,sony
2014-07-10,3.1296398639678955,3.1390381731301003,3.088287348468868,3.1146025244936952,7961000,sony
2014-07-11,3.1315195560455322,3.1352788348244522,3.107083907872509,3.1240007744143306,5362500,sony
2014-07-14,3.133399724960327,3.1484368420795272,3.1296402216071364,3.1427980351965226,5437000,sony
2014-07-15,3.107084274291992,3.120241863606572,3.0882876541073383,3.120241863606572,7388000,sony
2014-07-16,3.1503164768218994,3.159714786709246,3.13903841532773,3.1409181669345525,10937500,sony
2014-07-17,3.139038324356079,3.159714695138378,3.1240009841574414,3.139038324356079,16523500,sony
2014-07-18,3.1559557914733887,3.1653541022061913,3.1202420762446974,3.1296403869775,16908000,sony
2014-07-21,3.140918493270874,3.1521965559368152,3.129640430604933,3.1465575246038444,8579000,sony
2014-07-22,3.1371588706970215,3.1484367080563445,3.1296400883840914,3.1296400883840914,12047500,sony
2014-07-23,3.1747522354125977,3.1803912663516356,3.1521963357298373,3.1521963357298373,11354500,sony
2014-07-24,3.2574572563171387,3.2724945963400085,3.238660637306895,3.238660637306895,18085500,sony
2014-07-25,3.3232455253601074,3.330764083566769,3.3082081848734037,3.310087936461759,10890000,sony
2014-07-28,3.3288838863372803,3.338282194241519,3.3082075193186213,3.3213651055698885,8628000,sony
2014-07-29,3.2837727069854736,3.3044490792493466,3.2818931793718256,3.300689799948658,8900000,sony
2014-07-30,3.295051097869873,3.3100884406470312,3.2837730347686507,3.293171345995198,8597500,sony
2014-07-31,3.4642200469970703,3.5920370921338134,3.3739960131758138,3.3739960131758138,39182500,sony
2014-08-01,3.3871538639068604,3.4040707303977107,3.3589587129665097,3.396552172862524,18037500,sony
2014-08-04,3.439784526824951,3.4529421148846335,3.4078300962999655,3.4097098477685055,8658500,sony
2014-08-05,3.3852741718292236,3.4191081294773835,3.375875862708811,3.4021910386166216,8614500,sony
2014-08-06,3.3364031314849854,3.3458014413285277,3.3100879535524186,3.313847232675159,13198000,sony
2014-08-07,3.2593369483947754,3.3138472807216814,3.2518183900402846,3.2988099399393147,12429500,sony
2014-08-08,3.274374008178711,3.274374008178711,3.2255027108483754,3.251818110977543,20507500,sony
2014-08-11,3.2649757862091064,3.276253847147597,3.259336755739861,3.266855537723312,9013000,sony
2014-08-12,3.263096332550049,3.285652456485951,3.25181849465549,3.276254146203789,7674500,sony
2014-08-13,3.372117042541504,3.3777560735954304,3.3476813906900866,3.3533204217440127,13072500,sony
2014-08-14,3.396552324295044,3.3984318517259573,3.357079335292042,3.3627183657315234,10091500,sony
2014-08-15,3.460460901260376,3.4660999319652266,3.4228676619925467,3.434145723402248,19724500,sony
2014-08-18,3.48113751411438,3.4867765452106383,3.454822334429703,3.4679799242720417,9966000,sony
2014-08-19,3.545046091079712,3.5525646496801526,3.4961747879566722,3.4961747879566722,14970000,sony
2014-08-20,3.5619633197784424,3.571361631015058,3.530009106388633,3.5356481379452855,16375000,sony
2014-08-21,3.53940749168396,3.558204114550492,3.537527739767939,3.558204114550492,12802500,sony
2014-08-22,3.545046091079712,3.556323928980373,3.5262494705052188,3.5375273084058794,6888000,sony
2014-08-25,3.5657219886779785,3.5826390804501687,3.560083182160625,3.5638424611966526,4264000,sony
2014-08-26,3.5469253063201904,3.556323615779741,3.543166027351045,3.5488050578414496,4050500,sony
2014-08-27,3.53940749168396,3.5544448347918696,3.537527739767939,3.5450465233586037,3631500,sony
2014-08-28,3.5525643825531006,3.5657219711512127,3.5375270424095264,3.5375270424095264,4140000,sony
2014-08-29,3.5920376777648926,3.6051952674814762,3.577000336343057,3.5920376777648926,7003000,sony
2014-09-02,3.646547794342041,3.6540663525666432,3.6202323924091715,3.631510453819456,11597500,sony
2014-09-03,3.704817771911621,3.7480500487847332,3.697299212487348,3.7217348667263606,10771000,sony
2014-09-04,3.6879007816314697,3.7048176518244524,3.6822617502093387,3.6935398130536004,9421500,sony
2014-09-05,3.62211275100708,3.6239922788415178,3.5901583130140433,3.6127144396146385,7272500,sony
2014-09-08,3.6108341217041016,3.6202324316233465,3.6033155633980587,3.618352680010144,3972500,sony
2014-09-09,3.6089541912078857,3.623991531148007,3.605194912241198,3.612713694247945,7364000,sony
2014-09-10,3.665344476699829,3.6709832834280838,3.623991733536729,3.623991733536729,14518500,sony
2014-09-11,3.721734046936035,3.731132356182909,3.682261058469817,3.6841408099485387,16773000,sony
2014-09-12,3.7254931926727295,3.749928840655957,3.7160948837617465,3.7292524714224506,11753500,sony
2014-09-15,3.734891891479492,3.738651170621655,3.708576713410969,3.7254935815873935,12154500,sony
2014-09-16,3.806318998336792,3.8251156165545184,3.766845786376857,3.7687257619013392,14151000,sony
2014-09-17,3.5488052368164062,3.6089543755763223,3.4792575640495764,3.4905356255991657,78397000,sony
2014-09-18,3.3909127712249756,3.4059501087214796,3.3627178474465307,3.3833939904400556,50137500,sony
2014-09-19,3.325124979019165,3.3420418455051024,3.3119671672263693,3.3307637851322376,22333500,sony
2014-09-22,3.263096332550049,3.29693029438051,3.2593370532518624,3.287531984098348,24955000,sony
2014-09-23,3.2649757862091064,3.276253847147597,3.253697725270616,3.266855537723312,12480500,sony
2014-09-24,3.2612173557281494,3.2706156675976024,3.2536985717885294,3.2649766356612444,16925000,sony
2014-09-25,3.2461793422698975,3.2818930544505154,3.2367810323392163,3.2818930544505154,12656500,sony
2014-09-26,3.274374008178711,3.281892789961344,3.26121642015081,3.268734977860077,8992000,sony
2014-09-29,3.3420419692993164,3.347680999694627,3.325125102186753,3.327004629602944,20209000,sony
2014-09-30,3.3909127712249756,3.404070357506916,3.377755184943035,3.3927922983662038,15390000,sony
2014-10-01,3.3401622772216797,3.3702369571493667,3.3270046887808316,3.362718399204131,11020500,sony
2014-10-02,3.281893491744995,3.293171330720493,3.2367814636227634,3.285652771403494,11552500,sony
2014-10-03,3.3100874423980713,3.3251247806403015,3.2724942088291686,3.293170352848057,9825000,sony
2014-10-06,3.338283061981201,3.3439220930041977,3.315727161962607,3.319486441286807,8333000,sony
2014-10-07,3.2649757862091064,3.3138470848447366,3.263096034694901,3.3138470848447366,8022000,sony
2014-10-08,3.343921661376953,3.3458011887597503,3.274373994526066,3.3063282007672665,14298500,sony
2014-10-09,3.229262590408325,3.283772700341494,3.2236235594320064,3.268735359095774,13676000,sony
2014-10-10,3.217984437942505,3.280013328790525,3.2161046863121405,3.257457429593077,10825500,sony
2014-10-13,3.1916697025299072,3.2424207664226556,3.18791042255689,3.2217443904609113,9495000,sony
2014-10-14,3.204826831817627,3.231142010063384,3.1897894910743156,3.204826831817627,9728000,sony
2014-10-15,3.2029471397399902,3.2142252015254793,3.131519937936467,3.210465698214724,22357500,sony
2014-10-16,3.1747522354125977,3.199187886766168,3.1146028708273827,3.1146028708273827,9702500,sony
2014-10-17,3.2405405044555664,3.248059287291849,3.2161048523660924,3.223623635202375,8531500,sony
2014-10-20,3.295051097869873,3.295051097869873,3.261217132639621,3.2649764123155567,6629000,sony
2014-10-21,3.276254177093506,3.2856524874642785,3.2518185253148184,3.264976115019221,28131000,sony
2014-10-22,3.313847780227661,3.3570800574659736,3.3100885004837686,3.3420427144169844,12433000,sony
2014-10-23,3.358959197998047,3.3796355703155054,3.33452377044355,3.3439220807563235,8724000,sony
2014-10-24,3.330764055252075,3.330764055252075,3.296930095462958,3.319486218037955,7097500,sony
2014-10-27,3.2856521606445312,3.2894114396042307,3.264975790256127,3.2762538512085966,10611000,sony
2014-10-28,3.330764055252075,3.334523558396827,3.2894115373202113,3.3063284051780806,6820500,sony
2014-10-29,3.4510629177093506,3.4811376015962483,3.4266272650604215,3.4717392908907683,14894500,sony
2014-10-30,3.5187296867370605,3.545045082498539,3.4811364562835156,3.4848957345142044,24488500,sony
2014-10-31,3.7254931926727295,3.740530531744974,3.590157365095887,3.590157365095887,36996000,sony
2014-11-03,3.7894020080566406,3.791281535484272,3.6897798840443334,3.691659411471965,31269000,sony
2014-11-04,3.761206865310669,3.813837666736575,3.7461697495585478,3.781883459653262,25533500,sony
2014-11-05,3.7931606769561768,3.8307543587108124,3.785642119863927,3.806318712050981,11746500,sony
2014-11-06,3.702937602996826,3.714215440180686,3.6691036432984907,3.686020511110969,13435000,sony
2014-11-07,3.6879007816314697,3.6954193408120375,3.66910415960664,3.686021029799623,12112000,sony
2014-11-10,3.8533101081848145,3.872106725370235,3.830754436450332,3.8439120236654563,13952500,sony
2014-11-11,3.8927838802337646,3.8927838802337646,3.842032603170801,3.8533106647403486,15562500,sony
2014-11-12,3.877746343612671,3.887144877704534,3.840153103538761,3.840153103538761,13630500,sony
2014-11-13,3.836393117904663,3.855190183724945,3.8157169729077545,3.823235530347838,10801000,sony
2014-11-14,3.8796262741088867,3.8890248091768784,3.8608296521197216,3.8739876908442734,5873000,sony
2014-11-17,3.808199405670166,3.8495521545631806,3.795041814692123,3.795041814692123,9753000,sony
2014-11-18,3.996164321899414,4.003683326977621,3.962330591634222,3.969849148565744,16645000,sony
2014-11-19,3.9115800857543945,3.928496728169855,3.9003020253796072,3.928496728169855,11052500,sony
2014-11-20,3.8495514392852783,3.8627090278185343,3.8138377286111553,3.8288748446072343,9951500,sony
2014-11-21,3.992405652999878,4.022480331776558,3.928496792544409,3.9679700045029955,14414500,sony
2014-11-24,4.065712928771973,4.084509548516015,3.9886464741186627,3.9886464741186627,28007500,sony
2014-11-25,4.122103214263916,4.133380828759129,4.095787585383589,4.114584207071359,14151000,sony
2014-11-26,4.076990604400635,4.078870580106502,4.054434929251173,4.060073960075232,9148500,sony
2014-11-28,4.133381366729736,4.1446594308396305,4.110825686656817,4.116464718711764,8605500,sony
2014-12-01,4.163455486297607,4.195410146293321,4.1559369273002424,4.182252107864423,22176500,sony
2014-12-02,4.127742290496826,4.1672150620265835,4.123982786859643,4.1484184401342965,13048000,sony
2014-12-03,4.125860691070557,4.148416807724151,4.0863879350734065,4.110823578732587,16337500,sony
2014-12-04,4.157815933227539,4.163454963804594,4.127741701012248,4.142778817119893,11207000,sony
2014-12-05,4.165335655212402,4.191650836996241,4.155937119919987,4.17473374235799,9208500,sony
2014-12-08,3.9754884243011475,4.035637779768689,3.971728921529409,4.024359719600186,12798000,sony
2014-12-09,3.8909032344818115,3.8965422642954786,3.84579144411917,3.8683475633738365,15015500,sony
2014-12-10,3.9078218936920166,3.9585727342549006,3.902182861613155,3.951054174198709,9206000,sony
2014-12-11,3.898422956466675,3.9623318307369453,3.892784373114746,3.922858610245667,9562000,sony
2014-12-12,3.8213562965393066,3.8645885653238117,3.8213562965393066,3.8533105042240714,12054500,sony
2014-12-15,3.7066967487335205,3.7593273259186204,3.7048169972338,3.7480492650670385,22241000,sony
2014-12-16,3.7066967487335205,3.7612068533449707,3.7048169972338,3.717974809585103,11657500,sony
2014-12-17,3.832634210586548,3.855190331920584,3.783762913127292,3.785642440522884,11184500,sony
2014-12-18,3.9736084938049316,3.9961641637066054,3.9548118781468697,3.9717285185364584,13207500,sony
2014-12-19,3.868347406387329,3.909699692480458,3.8589488743637355,3.8852640469951214,7828000,sony
2014-12-22,3.9059410095214844,3.926617154533705,3.8909034464834655,3.9097000641709525,6459500,sony
2014-12-23,3.920978307723999,3.945413956674804,3.9040612165703488,3.9247378106959445,9001500,sony
2014-12-24,4.007442951202393,4.022480515350366,3.988646332127488,3.990525859590954,6787000,sony
2014-12-26,3.998044729232788,4.0187208750652115,3.986766668543563,4.0187208750652115,5540000,sony
2014-12-29,3.979247808456421,3.9980444254613845,3.966089773220917,3.9867663656290664,5537500,sony
2014-12-30,3.868347406387329,3.873986435972151,3.8589488743637355,3.8721064606794284,7877500,sony
2014-12-31,3.8476719856262207,3.892784236027593,3.8476719856262207,3.892784236027593,4231000,sony
2015-01-02,3.8645880222320557,3.8890236684652946,3.840152375998817,3.847670932959809,6149500,sony
2015-01-05,3.808199405670166,3.843913122980186,3.7988008703162315,3.843913122980186,5415500,sony
2015-01-06,3.806318998336792,3.868347883269962,3.7875223801190656,3.8457917621499993,11045500,sony
2015-01-07,4.046915531158447,4.078869733766632,4.035637471850458,4.058193142319759,12431500,sony
2015-01-08,4.052554607391357,4.063832668076144,4.035637964510911,4.0469160251956975,6482500,sony
2015-01-09,4.011202812194824,4.095787381505985,4.007443308785684,4.093907853874809,15066000,sony
2015-01-12,4.014962196350098,4.0262402593545925,3.992406518487934,4.018721700067204,9979500,sony
2015-01-13,3.9811277389526367,4.039397123125992,3.945414028581832,4.022480479810765,8887500,sony
2015-01-14,3.8909032344818115,3.9811272633537866,3.8570695037465033,3.9811272633537866,12103000,sony
2015-01-15,3.9341371059417725,3.99616601110353,3.9284980738228055,3.9924069551221355,12284500,sony
2015-01-16,3.8852641582489014,3.8890236607953264,3.8232352791863504,3.834513338678939,12934500,sony
2015-01-20,3.9134597778320312,3.932256396532317,3.883385098282227,3.9303768691063103,5316500,sony
2015-01-21,4.11834192276001,4.155935149815094,4.093906280359544,4.108943840069547,21364000,sony
2015-01-22,4.167215824127197,4.178493888954465,4.129622573467569,4.133381629645394,9618500,sony
2015-01-23,4.248039722442627,4.300670521992352,4.214205989133088,4.231122631714495,14814000,sony
2015-01-26,4.3927741050720215,4.41157072516858,4.375857460687859,4.379616515819108,17967000,sony
2015-01-27,4.334504127502441,4.3533007450416985,4.311948007196648,4.323226067349545,8247500,sony
2015-01-28,4.409691333770752,4.494276350890571,4.405932278523427,4.490516847496459,17519500,sony
2015-01-29,4.430367469787598,4.436006052072589,4.396533287197208,4.4284874942125265,12854000,sony
2015-01-30,4.3777360916137695,4.436005467534445,4.373976589105763,4.40217173754911,11329000,sony
2015-02-02,4.385255813598633,4.392774372465566,4.306309825128839,4.315708359822605,8135500,sony
2015-02-03,4.396533012390137,4.398412539700987,4.349541244445193,4.351421219902755,10221000,sony
2015-02-04,4.875848770141602,4.99050803420931,4.620214163552298,4.676604031672835,46101000,sony
2015-02-05,5.041258335113525,5.071333017878674,4.981109417730016,4.990507504011557,17832500,sony
2015-02-06,4.994266510009766,5.037498778151439,4.9848679765174815,5.001785067915547,9647500,sony
2015-02-09,4.828856468200684,4.858931150915529,4.819457933788075,4.828856468200684,11959500,sony
2015-02-10,4.898403167724609,4.911560755364426,4.843892841683428,4.868328489627864,10809000,sony
2015-02-11,4.905922889709473,4.9172009526911165,4.866450117420545,4.866450117420545,7784500,sony
2015-02-12,5.09576940536499,5.101408437206817,5.013064351929616,5.014943879827942,14578500,sony
2015-02-13,5.131482124328613,5.161556805575339,5.1126855045677555,5.114565032099812,7761000,sony
2015-02-17,4.999905586242676,5.011183199131207,4.943515729213031,4.958552845162237,11144000,sony
2015-02-18,5.266817569732666,5.285614188079775,5.05441528944893,5.076971410724154,25108000,sony
2015-02-19,5.144639492034912,5.167195614036331,5.103286751081227,5.123963345631442,12881000,sony
2015-02-20,5.123963832855225,5.133361919151624,5.054415932786647,5.076972056932865,11331000,sony
2015-02-23,5.080732822418213,5.092010887292848,5.063815725106259,5.084491878611825,7342000,sony
2015-02-24,5.214187145233154,5.22734473420966,5.1559177586019524,5.161556789327135,8431500,sony
2015-02-25,5.204788684844971,5.231103860903966,5.1822325635677,5.187871593887017,4915500,sony
2015-02-26,5.287494659423828,5.313809840178369,5.2630590063955225,5.26869803772104,6143500,sony
