Date,Close,High,Low,Open,Volume,ticker
2014-01-02,86.97974395751953,87.67915919200715,86.59759060287594,87.67915919200715,239400,Toyota
2014-01-03,86.8932113647461,87.45562608213254,86.4317425965756,87.2465221870019,530500,Toyota
2014-01-06,86.64805603027344,87.23210675826753,86.5254795877981,87.15999779103089,441100,Toyota
2014-01-07,86.8571548461914,86.95088879651118,86.51826252413615,86.80668187276667,306200,Toyota
2014-01-08,86.41731262207031,86.65525898638559,86.273105704926,86.65525898638559,349400,Toyota
2014-01-09,86.763427734375,86.88600417933318,86.22984997195357,86.763427734375,338500,Toyota
2014-01-10,87.1095199584961,87.16720492861286,86.52547476420301,86.87878557917054,242000,Toyota
2014-01-13,86.09285736083984,86.88600652766898,85.94864492068956,86.88600652766898,421600,Toyota
2014-01-14,86.13612365722656,86.34522758249035,85.56649686105467,85.98470471158225,473300,Toyota
2014-01-15,86.14332580566406,86.5543216114619,85.88374892819787,86.12890181183715,426400,Toyota
2014-01-16,86.40290832519531,86.40290832519531,85.73233559814322,86.2370653922073,244600,Toyota
2014-01-17,85.94142150878906,86.51104815769396,85.76836661467094,86.07841642353965,407800,Toyota
2014-01-21,86.8571548461914,86.91483981614581,86.25868566048283,86.88599733116861,550000,Toyota
2014-01-22,87.74404907226562,87.78009805496939,87.05905238719143,87.45562970492605,371400,Toyota
2014-01-23,86.06401062011719,86.84274125502283,85.84769472115168,86.81389876841797,435900,Toyota
2014-01-24,84.9968490600586,85.8332645544148,84.87427263451569,85.79721007577697,591900,Toyota
2014-01-27,84.38398742675781,85.27087616373963,83.74946911570456,84.99687524442125,673000,Toyota
2014-01-28,84.96080780029297,85.27806413633252,84.57144250042747,84.74449191109827,564400,Toyota
2014-01-29,84.50653076171875,85.31410370559043,84.30463890103597,85.27084273577,542300,Toyota
2014-01-30,84.47769165039062,84.96079080499396,84.1460058863371,84.67958350597766,329900,Toyota
2014-01-31,82.74720001220703,83.28077225081029,81.91799641770655,82.86256445516425,566300,Toyota
2014-02-03,81.29788970947266,82.30735462870987,80.81479048779227,82.17756620336307,553800,Toyota
2014-02-04,81.11041259765625,81.23299452235358,79.85579487759634,80.64894388450453,561200,Toyota
2014-02-05,83.39613342285156,83.53312834063203,82.27851058680311,82.76882179536653,709900,Toyota
2014-02-06,83.61245727539062,83.77108820684806,82.51647025072235,82.61741620689672,439300,Toyota
2014-02-07,84.63634490966797,84.83824233288702,83.43219987360857,83.56920032122163,610900,Toyota
2014-02-10,84.39118194580078,84.7300742750971,84.07392010541416,84.72286227841332,385000,Toyota
2014-02-11,85.01848602294922,85.1626929368722,84.43443536893649,84.93195857391073,366100,Toyota
2014-02-12,84.76612091064453,85.37901408554852,84.54259852990728,84.7589144153018,466700,Toyota
2014-02-13,83.74945068359375,83.92250009376923,82.81930116454552,82.90582862020403,419000,Toyota
2014-02-14,83.0428237915039,83.47545006877898,82.92024735481858,82.9923508175075,621700,Toyota
2014-02-18,83.84317016601562,84.441639253475,83.46101692980248,84.01621954632824,387500,Toyota
2014-02-19,83.07887268066406,83.94412517696664,82.99234523057733,83.57639589166571,279900,Toyota
2014-02-20,83.15821075439453,83.47546715539337,82.81931835913291,83.21589573680986,242300,Toyota
2014-02-21,83.88644409179688,84.41280981051652,83.83597111886279,83.92249857295329,315800,Toyota
2014-02-24,83.76386260986328,84.0306514513755,83.5403402433597,83.67734066212829,328600,Toyota
2014-02-25,83.98019409179688,84.30466245839784,83.59804074855595,83.82156315660808,298600,Toyota
2014-02-26,83.33844757080078,83.65570387804554,83.1870286625642,83.64128538727395,231300,Toyota
2014-02-27,83.65572357177734,83.65572357177734,82.8265253792494,83.10052077754067,227800,Toyota
2014-02-28,83.13655853271484,83.58360327673725,82.81929671349279,83.042819085504,307800,Toyota
2014-03-03,81.91078186035156,82.1847827184503,81.58631352971433,82.08383126994865,456300,Toyota
2014-03-04,83.07167053222656,83.12214350880848,82.67509871655199,82.79767515951639,286500,Toyota
2014-03-05,81.66561889648438,82.01171767290852,81.3555690961531,81.60793393336672,621900,Toyota
2014-03-06,82.6678695678711,82.88417992213907,82.58855412096395,82.77602749557543,392200,Toyota
2014-03-07,82.17034912109375,82.8986066571928,82.05498469522689,82.77603023560273,309000,Toyota
2014-03-10,81.72330474853516,82.05499056182623,81.47815188782756,81.91799013899475,235500,Toyota
2014-03-11,81.08878326416016,81.78819833967056,81.05273428673512,81.62956743580538,224100,Toyota
2014-03-12,80.25238037109375,80.49753324337614,79.72601464363221,80.23795637793505,483900,Toyota
2014-03-13,79.46643829345703,80.598479713527,79.08428498939683,80.38937582050241,396100,Toyota
2014-03-14,78.4209213256836,78.90402055943866,78.22623593222676,78.64444370225713,753200,Toyota
2014-03-17,79.798095703125,79.89904162232969,79.26452363002309,79.36546954922777,438500,Toyota
2014-03-18,79.19242858886719,79.50968486810598,78.83911233302993,78.91842777812478,319000,Toyota
2014-03-19,78.36323547363281,79.12754204386017,77.98829418478769,78.7453887587465,513300,Toyota
2014-03-20,77.59171295166016,77.67824039904787,76.65435152562026,76.82740642039568,668100,Toyota
2014-03-21,77.41865539550781,78.18296184618882,77.39701941008627,77.62054725031861,413200,Toyota
2014-03-24,77.82965850830078,78.1901812836757,77.28887434523841,78.089235346662,362500,Toyota
2014-03-25,78.20462036132812,78.81750814057821,78.0892559034321,78.53630074185003,349300,Toyota
2014-03-26,81.16085815429688,82.2255791996996,80.95525839440484,81.4619189471197,858400,Toyota
2014-03-27,81.93184661865234,82.24024619737116,81.73358574506726,82.16681852655795,559000,Toyota
2014-03-28,82.84971618652344,83.50323205678781,82.6587997383713,83.28294341644512,539400,Toyota
2014-03-31,82.901123046875,83.33435031298326,82.64412334645709,83.04797841792143,481000,Toyota
2014-04-01,83.13610076904297,83.2242117569138,82.83503995468777,82.9378398419862,539200,Toyota
2014-04-02,83.29762268066406,83.34902261051016,82.75424559123711,83.23887830307648,351100,Toyota
2014-04-03,82.87174224853516,83.40776933916057,82.63677031795153,82.92314218328242,453200,Toyota
2014-04-04,81.69688415527344,82.68082738269759,81.52799545092378,82.40179996048167,598400,Toyota
2014-04-07,81.7923355102539,82.06402407254835,81.3884748909206,81.88045208233731,401800,Toyota
2014-04-08,80.11079406738281,80.28702156243281,79.76567792137207,80.11079406738281,611900,Toyota
2014-04-09,79.1048355102539,79.1782631775716,78.32648655060513,78.49537522739053,1117600,Toyota
2014-04-10,75.91805267333984,77.30585685230258,75.91070822310603,77.15165701043718,1535400,Toyota
2014-04-11,77.01945495605469,77.694998458248,76.40265582853173,76.58622779774765,912300,Toyota
2014-04-14,78.80379486083984,79.0828223085773,78.37056759181273,78.70099497998007,497400,Toyota
2014-04-15,78.46602630615234,78.54679844480329,77.59222168011416,78.29713757928941,488000,Toyota
2014-04-16,79.6482162475586,79.67024399010225,79.08281137879929,79.30310000858104,372700,Toyota
2014-04-17,79.31779479980469,79.7583721232288,79.07548399452949,79.69962773314913,393100,Toyota
2014-04-21,79.77304077148438,79.98598494479164,79.62618542542464,79.96395720309991,377000,Toyota
2014-04-22,79.61149597167969,79.76569576461364,79.45729617874574,79.63352371321706,343900,Toyota
2014-04-23,79.41326141357422,79.66291668569278,79.39123366629008,79.50871685253006,276800,Toyota
2014-04-24,78.59817504882812,78.818458050688,78.26040329757211,78.818458050688,459600,Toyota
2014-04-25,78.1943130493164,78.73034565485877,78.0915131965557,78.42928494165113,436500,Toyota
2014-04-28,78.6202163696289,78.90658824303488,78.09152811036469,78.86253275548715,392800,Toyota
2014-04-29,78.93595123291016,79.29575074434031,78.84783466591468,79.16357869493321,296500,Toyota
2014-04-30,79.61149597167969,79.6702403505609,79.060780024556,79.30309638581177,467700,Toyota
2014-05-01,80.57344055175781,80.88184022789092,80.30909637159404,80.78637918372547,340900,Toyota
2014-05-02,80.72028350830078,80.90385551613353,80.52936705154626,80.76433899748525,420500,Toyota
2014-05-05,80.36045837402344,80.72025782629314,80.33843063643957,80.61011353620245,274800,Toyota
2014-05-06,80.03738403320312,80.45592792745501,79.83178431001586,80.40452799665819,429400,Toyota
2014-05-07,80.05941772460938,80.14018985074618,79.72899037381167,80.03738998151255,319000,Toyota
2014-05-08,79.41326141357422,79.75103327700309,78.95800076173158,79.67026113551208,366500,Toyota
2014-05-09,79.94193267822266,80.31641550639566,79.69227185726808,80.00801590595698,371700,Toyota
